venueid|userid|score|time|comment
1|138|4.0|0.2|เป็นตลาดที่ไม่ควรพลาด สะอาดกว่าแต่ก่อนอย่างมาก
1|139|5.0|0.7|ถึงตลาดจะเงียบไม่คึกคักเหมือนเดิม แต่ก็คิดว่าเดินแล้วปลอดภัยล่ะกันครับ ในสถานการณ์แบบนี้ ของฝากยังหลากหลายเหมือนเดิมครับ
1|140|5.0|3.0|"เหมาเดินเล่น  ริมโขง สถานที่สวย บรรยากาศดีๆ
ของเยอะ วันเสาร์มีถนนคนเดิน  อาหารเยอะ
สินค้าแนะนำน่าจะเป็นพวกชุดพื้นเมือง"
1|141|5.0|0.7|มีขนมของขายเยอะ ราคาไม่แพง มาซื้อผ้าถุง มีลายให้เลือกเยอะมากกกก ตลาดสะอาด ทางเดินกว้างอยู่ หาของง่ายถูกใจ
1|142|4.0|4.0|วิวตอนเย็นสวยมากๆมีสินค้าต่างให้เลือกซื้อมากมาย
1|143|4.0|2.0|4.3มีของขายราคาพอซื้อได้ไมาแพง เดินเป็นเส้นยาวๆ ทีจอดรถไม่มาก
1|144|4.0|0.5|ช่วงนี้ของน้อยลงมากหลังจากภาวะโควิดแถมแพงขึ้นด้วย
1|145|5.0|4.0|เป็นสถานที่น่าเที่ยว ติดน้ำโขง อากาศดี มีถนนคนเดินวันเสาร์ มีอาหาร เสื้อผ้า ของพื้นบ้าน
1|146|5.0|0.3|ไม่ได้มาท่าเสด็จ 5 ปี มารอบนี้คนน้อยมากๆ
1|147|4.0|0.9|สถานที่ริมแม่น้ำทำได้อย่างสวยงามเหมาะกับการออกกำลังกายและสันทนาการต่างๆทิวทัศน์ที่งดงามของริมฝั่งโขงช่วยผ่อนคลายให้รู้สึกสบาย
1|148|5.0|3.0|เดินหาของกินได้สบาย ของฝากก็เช่นกัน มีของขายให้เลือกเยอะ เหมาะกับซื้อไปขายต่อหรือซื้อมาใช้เอง ราคาก็แล้วแต่ร้าน
1|149|5.0|0.5|ช้อป ชิว ฟินๆ ริมโขง ณ หนองคาย ผ่านไปลองแวะดูนะครับ
1|150|5.0|4.0|"ตลาดหลากสินค้านานาชนิดมาจากทุกสารทิศ
อยู่ริมโขง"
1|151|4.0|0.1|สินค้าเยอะราคาไม่แพง พ่อค้าแม่ค้าน่ารักทุกคน และคนเยอะมากกกก
1|152|4.0|1.0|ยามค่ำคืนบรรยากาศดีึค่ะ
1|153|4.0|1.0|โควิดรอบนี้ ร้านค้าปิดตัวลงเยอะมาก เงียบเหงา ไม่คึกคักเหมือนก่อน แต่ราคาค่าของส่วนใหญ่ยังสูงกว่าราคาตลาดข้างนอก เลือกซื้อเป็นบางอย่างที่ราคาสมเหตุสมผล รอบนี้ไปหาซื้อของที่ต้องการ ได้ตามสเปค ตามราคาที่ต้องการค่ะ
1|154|3.0|5.0|ตลาดท่าเรือ ท่าเสด็จ หรือเรียกอีกอย่างว่าตลาดอินโดจีน มีของขายมากมาย ถ้าต้องการบรรยากาศชิวๆควรมาเดินช่วงเย็น วันศุกร์ เสาร์ เพราะจะมีถนนคนเดินริมโขงด้วย
